idcontrato,tipoContrato,tipoFimContrato,CPV,adjudicante,adjudicatarios,concorrentes,precoBaseProcedimento,precoContratual,PrecoTotalEfetivo,dataDecisaoAdjudicacao,dataCelebracaoContrato,dataPublicacao,dataFechoContrato,nr_concorrentes,city,cpv_prefix,agg_cpv,contribuinte_adjudicante,contribuinte_adjudicatarios,adjudicante_clean,adjudicatarios_clean
10996003,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33693300-7 - Tratamento da toxicodependência,"Instituto para os Comportamentos Aditivos e as Dependências, I. P.","Goldfarma Produtos Farmacêuticos, Lda","507372328-Goldfarma Produtos Farmacêuticos, Lda | 505792362-OVERPHARMA,LDA.",173120.0,173120.0,173120.0,2024-05-09,2024-05-29,2024-10-29,2024-10-29,2,Lisboa,33,Saúde e equipamento médico,517839539,507372328,instituto para os comportamentos aditivos e as dependencias i p,goldfarma produtos farmaceuticos
10996622,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",34144500-3 - Veículos para resíduos e águas residuais,"Águas de Gaia, E. M., S. A.",Jcostiba - Tecnologia Ao Serviço do Ambiente Unipessoal Lda,"509730701-Jcostiba - Tecnologia Ao Serviço do Ambiente Unipessoal Lda | 508902991-BOLONIA TESTING INSTRUMENTS, UNIPESSOAL LDA | 503193364-Simopeças, Lda",140000.0,140000.0,140000.0,2024-09-24,2024-10-23,2024-10-29,2026-01-30,3,Vila Nova de Gaia,34,Transportes e veículos,504763202,509730701,aguas de gaia e m,jcostiba tecnologia ao servico do ambiente
10996815,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",15861000-1 - Café,Escola Básica e Secundária Padre Manuel Álvares,"DELTA CAFES MADEIRA-COMERCIO DE CAFES, SA","511060963-J.Nelson Abreu, SA | 511004290-Procarne- Produtores de CarneLda | 508348684-Newcoffee- Indústria Torrefatora de Cafés, SA | 500271518-Sogenave - Sociedade Geral de Abastecimentos à Navegação e Indústria Hoteleira, SA | 511075197-DELTA CAFES MADEIRA-COMERCIO DE CAFES, SA | 503858471-JMV - JOSÉ MARIA VIEIRA, S.A.",200000.0,6036.54,6032.34,2024-09-05,2024-09-05,2024-10-29,2025-06-26,6,Ribeira Brava,15,Alimentação e bebidas,671000250,511075197,escola basica e secundaria padre manuel alvares,delta cafes madeira comercio de cafes
10996854,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","15896000-5 - Produtos ultracongelados
15321700-1 - Misturas de sumos não concentrados",Escola Básica e Secundária Padre Manuel Álvares,"J.Nelson Abreu, SA","511060963-J.Nelson Abreu, SA | 511004290-Procarne- Produtores de CarneLda | 508348684-Newcoffee- Indústria Torrefatora de Cafés, SA | 500271518-Sogenave - Sociedade Geral de Abastecimentos à Navegação e Indústria Hoteleira, SA | 511075197-DELTA CAFES MADEIRA-COMERCIO DE CAFES, SA | 503858471-JMV - JOSÉ MARIA VIEIRA, S.A.",200000.0,27644.5,11993.01,2024-09-05,2024-09-05,2024-10-29,2025-09-17,6,Ribeira Brava,15,Alimentação e bebidas,671000250,511060963,escola basica e secundaria padre manuel alvares,j nelson abreu
10997039,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",24312122-5 - Cloreto férrico,"Águas do Douro e Paiva, S. A.","SAPEC Química, S.A.","516490982-QUIMIDEKA, SOC UNIP LDA | 500303274-BRENNTAG PORTUGAL-PRODUTOS QUÍMICOS LDA. | 502304170-SAPEC Química, S.A.",3484765.0,48000.0,46944.24,2024-10-03,2024-10-29,2024-10-29,2026-01-20,3,Castelo de Paiva,24,Produtos químicos,514310774,502304170,aguas do douro e paiva,sapec quimica
10997068,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",71318100-1 - Serviços de iluminação natural e artificial,Município de Faro,Humberto Rodrigues Iluminações Uni pessoal Lda,"504941399-Humberto Rodrigues Iluminações Uni pessoal Lda | 514299495-Manuel Pombo Lda | 513157662-GLOBAL VIBES EVENTOS, UNIPESSOAL, LDA",146500.0,145900.0,145900.0,2024-10-16,2024-10-25,2024-10-29,2024-12-13,3,,71,Arquitetura e engenharia,506579425,504941399,municipio de faro,humberto rodrigues iluminacoes uni pessoal
10997092,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",34130000-7 - Veículos a motor para o transporte de mercadorias,Município da Mealhada,"GARAGEM ESTRELA DE CANTANHEDE - SACARRÃO &amp; SACARRÃO, LDA","508369444-Ambienti D&amp;apos;Interni, Unipessoal, Lda | 502452340-Garagem Estrela de Cantanhede- Sacarrão &amp;amp; Sacarrão, Lda",39700.0,39700.0,39700.0,2024-10-08,2024-10-24,2024-10-29,2024-12-06,2,,34,Transportes e veículos,506792382,502452340,municipio da mealhada,garagem estrela de cantanhede sacarrao &amp sacarrao
10997498,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",24312122-5 - Cloreto férrico,"SIMDOURO - Saneamento do Grande Porto, S. A.","SAPEC Química, S.A.","516490982-QUIMIDEKA, SOC UNIP LDA | 500303274-BRENNTAG PORTUGAL-PRODUTOS QUÍMICOS LDA. | 502304170-SAPEC Química, S.A.",3484765.0,30712.5,5589.12,2024-10-03,2024-10-29,2024-10-29,2025-11-26,3,Penafiel,24,Produtos químicos,514310103,502304170,simdouro saneamento do grande porto,sapec quimica
10681943,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",30125120-8 - Tóner para fotocopiadoras,"Centro Hospitalar Cova da Beira, EPE","I.P.M. - Informática Papelaria Mobiliário, Lda","504726463-Arcopy - Comercio de Artigos e Reprografia e cópia, Lda | 500880620-RASIA - RACIONALIZAÇÃO DE SISTEMAS ADMINISTRATIVOS, LDA | 501178503-BURÓTICA-Sociedade de Estudos e Equipamentos Automáticos de Escritório, S.A | 507847741-I.P.M. - Informática Papelaria Mobiliário, Lda | 504242644-TOPTONER - Rec. e Comercialização Consumiveis Inf., Lda. | 501333401-BASEDOIS - Informática e Telecomunicações, Lda. | 506448665-Reproset | 503063851-Vimaponto - Equipamentos e Serviços de Informática, Lda | 506212424-FLUIR-CONSUMIVEIS E EQUIP.INFORMATICO UNIPESSOAL LDA | 508831989-Olmar - Artigos de Papelaria, Ldª | 501544682-Papelprint, lda | 502670355-DIGIBÉRIA INFORMATION TECHNOLOGIES, S.A. | 507052609-MAXONE Material de Escritório, Lda. | 513310487-IRPI - Comércio Informático, Lda | 506324729-Paulo S Conde",121179.11,531.47,531.47,2024-01-16,2024-01-31,2024-04-22,2025-01-31,15,Covilhã,30,Máquinas e equipamentos,506361659,507847741,centro hospitalar cova da beira epe,i p m informatica papelaria mobiliario
10998786,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",30213100-6 - Computadores portáteis,Município de Odivelas,"Claranet II Solutions, S.A.",,168728.0,162968.24,162968.24,2024-10-21,2024-10-25,2024-10-30,2025-01-09,0,Odivelas,30,Máquinas e equipamentos,504293125,510728189,municipio de odivelas,claranet ii solutions
10999018,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",44113610-4 - Betume,Município de Lagos,"Acimiuq - Comércio de Produtos Químicos, Lda","507306333-Acimiuq - Comércio de Produtos Químicos, Lda",130000.0,130000.0,129999.93,2024-10-04,2024-10-24,2024-10-30,2025-05-07,1,Lagos,44,Construção,505170876,507306333,municipio de lagos,acimiuq comercio de produtos quimicos
10999273,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45000000-7 - Construção,Município de Monção,"PRODIGIPADRÃO, CONSTRUÇÃO, LDA","505154870-PREDILETHES – Construções, Lda. | 510255817-PRODIGIPADRÃO, CONSTRUÇÃO, LDA",96910.8,95503.17,95399.29,2024-10-23,2024-10-28,2024-10-30,2026-02-12,2,Monção,45,Construção,501937471,510255817,municipio de moncao,prodigipadrao construcao
11000310,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45262310-7 - Obras em betão armado,Município de Leiria,"Britalflor - Exploração de Pedreiras, Lda",502605472-BRITALFLOR,105668.8,104893.33,98497.93,2024-07-23,2024-08-16,2024-10-30,2025-06-16,1,Leiria,45,Construção,505181266,502605472,municipio de leiria,britalflor exploracao de pedreiras
11000571,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",80410000-1 - Serviços escolares diversos,Município de Alcochete,"EDUGEP-Concepção, Desenvolvimento e Gestão de Projetos de Natureza Educacional, Social e Cultural, Lda","506925579-EDUGEP-Concepção, Desenvolvimento e Gestão de Projetos de Natureza Educacional, Social e Cultural, Lda | 504136992-Synchro ¿ Serviços em Outsourcing Lda | 503165131-Psiquatro, Lda.",121494.8,121044.0,121044.0,2024-10-14,2024-10-30,2024-10-30,2025-07-10,3,Alcochete,80,Educação,506788490,506925579,municipio de alcochete,edugep concepcao desenvolvimento e gestao de projetos de natureza educacional social e cultural
10676594,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45443000-4 - Obras de fachada,Município de Santo Tirso,"Construções Pardais - Irmãos Monteiro, Lda.",,63100.0,54100.0,59098.4,2024-03-26,2024-04-15,2024-04-19,2024-10-07,0,Santo Tirso,45,Construção,501306870,502793520,municipio de santo tirso,construcoes pardais irmaos monteiro
11001548,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","38000000-5 - Equipamento laboratorial, óptico e de precisão (exc. óculos)","Instituto Nacional de Investigação Agrária e Veterinária, I. P.",ILC Instrumentos de Laboratório e Científicos Lda,"--CALTECNICA INGENIEROS, S.L. | 502380543-BioPortugal - Quimico Farmaceutica, Lda | 507958861-Frilabo II, Lda. | 500948208-ILC Instrumentos de Laboratório e Científicos Lda | 500274231-Soquímica, Sociedade de Representações de Química, Lda. | 507350871-Specanalítica, Equipamentos Científicos, Lda | 503842770-VWR International - Material de Laboratório, Lda. | 513252088-IZASA SCIENTIFIC, LDA. | 980730554-EVIDENT EUROPE GMBH SUCURSAL EM PORTUGAL | 502814926-Paralab | 500070040-Concessus - Sociedade de Apetrechamento Técnico e Científico, S.A. | 509884296-Knowhow, Lda | 503387398-Alfagene, Novas Tecnologias Ciências da Vida, LDA | 516703412-PROQUINORTE UNIPESSOAL LDA | 507485149-Labor Spirit, Lda. | 505400057-AMBIFOOD, LDA | 501301321-Bio-Rad Laboratories, Lda. | 506708616-FILSAT Equipamentos Médico-Científicos, Lda. | 509799434-Bruker Portugal Unipessoal, lda.",531863.17,11525.0,11525.0,2024-10-02,2024-10-28,2024-10-31,2025-02-20,19,Vila do Conde,38,Equipamento científico e laboratorial,510345271,500948208,instituto nacional de investigacao agraria e veterinaria i p,ilc instrumentos de laboratorio e cientificos
11001767,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","38000000-5 - Equipamento laboratorial, óptico e de precisão (exc. óculos)","Instituto Nacional de Investigação Agrária e Veterinária, I. P.",Laborspirit Lda,"--CALTECNICA INGENIEROS, S.L. | 502380543-BioPortugal - Quimico Farmaceutica, Lda | 507958861-Frilabo II, Lda. | 500948208-ILC Instrumentos de Laboratório e Científicos Lda | 500274231-Soquímica, Sociedade de Representações de Química, Lda. | 507350871-Specanalítica, Equipamentos Científicos, Lda | 503842770-VWR International - Material de Laboratório, Lda. | 513252088-IZASA SCIENTIFIC, LDA. | 980730554-EVIDENT EUROPE GMBH SUCURSAL EM PORTUGAL | 502814926-Paralab | 500070040-Concessus - Sociedade de Apetrechamento Técnico e Científico, S.A. | 509884296-Knowhow, Lda | 503387398-Alfagene, Novas Tecnologias Ciências da Vida, LDA | 516703412-PROQUINORTE UNIPESSOAL LDA | 507485149-Labor Spirit, Lda. | 505400057-AMBIFOOD, LDA | 501301321-Bio-Rad Laboratories, Lda. | 506708616-FILSAT Equipamentos Médico-Científicos, Lda. | 509799434-Bruker Portugal Unipessoal, lda.",531863.17,27132.04,27132.04,2024-10-02,2024-10-28,2024-10-31,2025-02-20,19,Vila do Conde,38,Equipamento científico e laboratorial,510345271,507485149,instituto nacional de investigacao agraria e veterinaria i p,laborspirit
10682062,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",30200000-1 - Equipamento e material informático,Centro Protocolar de Formação Profissional para o Setor da Justiça,"EDNI  - Empresa Distribiudora de Material Informático, Lda","510728189-CLARANET II SOLUTIONS, S.A. | 515978604-Cyber Tronic - Tecnologia &amp; Multimédia , Lda | 503653179-NAUTILUS, S.A | 513960937-Páginas aos Blocos, Lda. | 508435412-ZEONE INFORMÁTICA | 506324729-Paulo S Conde | 501333401-BASEDOIS - Informática e Telecomunicações, Lda. | 506687694-Recent It | 502078200-Infordigito - equipamentos de escritório lda | 508975662-BI - BRIGHT, COMUNICAÇÃO VISUAL INTERACTIVA S.A. | 503258121-EDNI - Empresa Distribiudora de Material Informático, Lda | 980079659-INETUM ESPAÑA SA | 513750363-Inforabreu | 502670355-DIGIBÉRIA INFORMATION TECHNOLOGIES, S.A. | 503411302-Novabit, Informática Unipessoal LDA | 502691530-Visodidatica - Comércio de Audiovisuais, Lda",577850.0,2710.05,2710.05,2023-12-14,2024-03-20,2024-04-22,2024-07-18,16,,30,Máquinas e equipamentos,502104511,503258121,centro protocolar de formacao profissional para o setor da justica,edni empresa distribiudora de material informatico
11002776,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",34928480-6 - Contentores e baldes para lixo e resíduos,Serviços Municipalizados da Câmara Municipal de Torres Vedras,"SOPINAL-Indústria de Equipamentos e Contentores, S.A.","515980196-Wast to me, Lda | 514611421-ESTÚDIO D1 - SOLUÇÕES DE MANUTENÇÃO E EQUIPAMENTO PARA RESÍDUOS, LDA | 510912842-ALMOVERDE - ENVIRONMENTAL SOLUTIONS UNIPESSOAL LDA | 500231206-Resopre - Soluções Urbanas, S.A. | 500276218-SOPINAL-Indústria de Equipamentos e Contentores, S.A. | 502832266-Sopsa Eco Innovation, S.A. | 516617028-Agripublic, Unipessoal Lda",127600.0,2880.0,2880.0,2024-10-15,2024-10-30,2024-10-31,2024-12-18,7,,34,Transportes e veículos,680015973,500276218,servicos municipalizados da camara municipal de torres vedras,sopinal industria de equipamentos e contentores
11003008,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",60130000-8 - Serviços de transporte rodoviário de passageiros com finalidade específica,"Agência para o Investimento e Comércio Externo de Portugal, E. P. E.",MOVEGREAT TRANSPORTS,"514608455-MOVEGREAT TRANSPORTS | 504041762-Choice Car, SA | 506825884-VERY IMPORTANT TRANSPORTATION, LDA",177250.0,166250.0,166250.0,2024-10-01,2024-10-23,2024-10-31,2024-12-04,3,,60,Serviços de transporte,506320120,514608455,agencia para o investimento e comercio externo de portugal e p e,movegreat transports
10676615,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",60172000-4 - Aluguer de autocarros e autocarros de turismo com condutor,Fundação INATEL,"ATF - Auto Transportes do Fundão, SA","509873391-SIMPLY-Viagens e Transportes, Lda. | 507220595-ATF - Auto Transportes do Fundão, SA | 500038619-AUTO-VIACAO DO TAMEGA, LDA | 501812466-OVNITUR - Viagens e Turismo, Lda. | 502522380-Rodoviária do Alentejo, SA.",319039.0,60571.0,47838.48,2024-02-26,2024-04-14,2024-04-19,2024-12-31,5,Lisboa,60,Serviços de transporte,500122237,507220595,fundacao inatel,atf auto transportes do fundao
10677170,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil","15000000-8 - Produtos alimentares, bebidas, tabaco e produtos afins","Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM",Sogenave; Lda,"503183997-Lactogal-Produtos Alimentares, SA | 500271518-Sogenave; Lda | 511004290-Procarne - Produtos de Carne, Lda | 511060963-J NELSON ABREU SA",129214.07,55689.14,49295.59,2024-04-08,2024-04-18,2024-04-19,2025-04-29,4,Funchal,15,Alimentação e bebidas,511228848,500271518,servico de saude da regiao autonoma da madeira epe ram,sogenave
10677229,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45316100-6 - Instalação de equipamento de iluminação exterior,Município de Penafiel,"I-Sete Inovação Soluções Económicas e Tecnologias Ecológicas, Lda",,399508.8,347438.25,373002.12,2024-04-02,2024-04-15,2024-04-19,2026-03-05,0,Penafiel,45,Construção,501073663,507513908,municipio de penafiel,i sete inovacao solucoes economicas e tecnologias ecologicas
